Time_Step,UAV_ID,BaseStation,Channel,SIR,Label
316,934285896,-1,-1,-1.0,4
316,934285896,-1,-1,-1.0,4
316,1349709834,-1,-1,-1.0,4
316,1349709834,-1,-1,-1.0,4
316,1656143106,-1,-1,-1.0,2
316,1656143106,-1,-1,-1.0,2
316,1197241786,-1,-1,-1.0,4
316,1197241786,-1,-1,-1.0,4
316,1157895103,-1,-1,-1.0,4
316,1157895103,-1,-1,-1.0,4
316,1559530508,-1,-1,-1.0,4
316,1559530508,-1,-1,-1.0,4
316,2027621010,-1,-1,-1.0,4
316,2027621010,-1,-1,-1.0,4
316,965610220,-1,-1,-1.0,4
316,965610220,-1,-1,-1.0,4
316,1967476222,-1,-1,-1.0,2
316,606359278,-1,-1,-1.0,4
316,606359278,-1,-1,-1.0,4
316,1312786743,-1,-1,-1.0,2
316,2144293280,-1,-1,-1.0,4
316,2144293280,-1,-1,-1.0,4
316,1329769425,-1,-1,-1.0,4
316,1329769425,-1,-1,-1.0,4
316,289178743,-1,-1,-1.0,4
316,289178743,-1,-1,-1.0,4
316,358504473,-1,-1,-1.0,4
316,358504473,-1,-1,-1.0,4
316,471259047,-1,-1,-1.0,4
316,471259047,-1,-1,-1.0,4
316,2016638685,-1,-1,-1.0,4
316,681479673,-1,-1,-1.0,4
316,1017797511,-1,-1,-1.0,4
316,1017797511,-1,-1,-1.0,4
316,1559392137,-1,-1,-1.0,4
316,2002096497,-1,-1,-1.0,4
316,2116536704,-1,-1,-1.0,4
316,2116536704,-1,-1,-1.0,4
316,1726772192,-1,-1,-1.0,4
316,1726772192,-1,-1,-1.0,4
316,1711845919,-1,-1,-1.0,4
316,1711845919,-1,-1,-1.0,4
316,1029811,-1,-1,-1.0,4
316,1029811,-1,-1,-1.0,4
316,547398586,-1,-1,-1.0,4
316,547398586,-1,-1,-1.0,4
316,769235891,-1,-1,-1.0,4
316,769235891,-1,-1,-1.0,4
317,681479673,-1,-1,-1.0,4
317,681479673,-1,-1,-1.0,4
317,934285896,-1,-1,-1.0,4
317,551966690,-1,-1,-1.0,2
317,551966690,-1,-1,-1.0,2
317,1559530508,-1,-1,-1.0,4
317,1559530508,-1,-1,-1.0,4
317,606359278,-1,-1,-1.0,4
317,606359278,-1,-1,-1.0,4
317,327770267,-1,-1,-1.0,2
317,327770267,-1,-1,-1.0,2
317,289178743,-1,-1,-1.0,4
317,289178743,-1,-1,-1.0,4
317,1017797511,-1,-1,-1.0,4
317,1453441715,-1,-1,-1.0,4
317,1453441715,-1,-1,-1.0,4
317,1358210487,-1,-1,-1.0,4
317,1358210487,-1,-1,-1.0,4
317,567429881,-1,-1,-1.0,4
317,567429881,-1,-1,-1.0,4
317,2072374391,-1,-1,-1.0,2
317,2072374391,-1,-1,-1.0,2
317,1559392137,-1,-1,-1.0,4
317,1559392137,-1,-1,-1.0,4
317,55813860,-1,-1,-1.0,2
317,55813860,-1,-1,-1.0,2
317,1329769425,-1,-1,-1.0,2
317,2002096497,-1,-1,-1.0,4
317,2002096497,-1,-1,-1.0,4
317,2027621010,-1,-1,-1.0,4
317,2027621010,-1,-1,-1.0,4
317,1641111296,-1,-1,-1.0,4
317,1641111296,-1,-1,-1.0,4
317,1245268568,-1,-1,-1.0,4
317,1245268568,-1,-1,-1.0,4
317,1600338285,-1,-1,-1.0,4
317,1600338285,-1,-1,-1.0,4
317,1197241786,-1,-1,-1.0,4
317,1197241786,-1,-1,-1.0,4
317,471259047,-1,-1,-1.0,4
317,471259047,-1,-1,-1.0,4
317,2016638685,-1,-1,-1.0,4
317,1602097714,-1,-1,-1.0,4
317,1602097714,-1,-1,-1.0,4
317,2121807836,-1,-1,-1.0,4
317,2121807836,-1,-1,-1.0,4
317,1711845919,-1,-1,-1.0,2
317,1711845919,-1,-1,-1.0,2
317,1253851741,-1,-1,-1.0,4
317,1253851741,-1,-1,-1.0,4
317,769235891,-1,-1,-1.0,2
317,769235891,-1,-1,-1.0,2
317,594085619,-1,-1,-1.0,4
317,594085619,-1,-1,-1.0,4
317,1201743363,-1,-1,-1.0,4
317,1201743363,-1,-1,-1.0,4
317,2116536704,-1,-1,-1.0,2
317,2116536704,-1,-1,-1.0,2
317,1726772192,-1,-1,-1.0,4
317,547398586,-1,-1,-1.0,4
317,547398586,-1,-1,-1.0,4
317,1029811,-1,-1,-1.0,2
317,1029811,-1,-1,-1.0,2
317,965610220,-1,-1,-1.0,2
317,965610220,-1,-1,-1.0,2
317,358504473,-1,-1,-1.0,4
317,358504473,-1,-1,-1.0,4
317,245966765,-1,-1,-1.0,4
317,1349709834,-1,-1,-1.0,4
317,2144293280,-1,-1,-1.0,4
317,2144293280,-1,-1,-1.0,4
317,1312786743,-1,-1,-1.0,4
317,1312786743,-1,-1,-1.0,4
317,1157895103,-1,-1,-1.0,4
317,1157895103,-1,-1,-1.0,4
317,325223224,-1,-1,-1.0,4
317,325223224,-1,-1,-1.0,4
317,489771254,-1,-1,-1.0,4
317,1665312978,-1,-1,-1.0,2
317,1665312978,-1,-1,-1.0,2
317,1656143106,-1,-1,-1.0,4
317,1656143106,-1,-1,-1.0,4
317,1967476222,-1,-1,-1.0,4
317,1967476222,-1,-1,-1.0,4
317,1371029595,-1,-1,-1.0,4
317,334419428,-1,-1,-1.0,4
317,334419428,-1,-1,-1.0,4
317,407591799,-1,-1,-1.0,4
317,407591799,-1,-1,-1.0,4
318,289178743,-1,-1,-1.0,4
318,289178743,-1,-1,-1.0,4
318,1600338285,-1,-1,-1.0,2
318,1600338285,-1,-1,-1.0,2
318,1559392137,-1,-1,-1.0,4
318,1559392137,-1,-1,-1.0,4
318,1253851741,-1,-1,-1.0,2
318,1253851741,-1,-1,-1.0,2
318,1656143106,-1,-1,-1.0,4
318,1656143106,-1,-1,-1.0,4
318,1349709834,-1,-1,-1.0,2
318,1349709834,-1,-1,-1.0,2
318,358504473,-1,-1,-1.0,4
318,358504473,-1,-1,-1.0,4
318,551966690,-1,-1,-1.0,4
318,551966690,-1,-1,-1.0,4
318,1726772192,-1,-1,-1.0,4
318,1726772192,-1,-1,-1.0,4
318,1453441715,-1,-1,-1.0,2
318,1453441715,-1,-1,-1.0,2
318,1029811,-1,-1,-1.0,4
318,1029811,-1,-1,-1.0,4
318,471259047,-1,-1,-1.0,4
318,471259047,-1,-1,-1.0,4
318,1201743363,-1,-1,-1.0,4
318,1201743363,-1,-1,-1.0,4
318,1665312978,-1,-1,-1.0,4
318,1665312978,-1,-1,-1.0,4
318,1312786743,-1,-1,-1.0,4
318,965610220,-1,-1,-1.0,4
318,965610220,-1,-1,-1.0,4
318,489771254,-1,-1,-1.0,2
318,489771254,-1,-1,-1.0,2
318,327770267,-1,-1,-1.0,4
318,327770267,-1,-1,-1.0,4
318,594085619,-1,-1,-1.0,4
318,594085619,-1,-1,-1.0,4
318,547398586,-1,-1,-1.0,4
318,547398586,-1,-1,-1.0,4
318,55813860,-1,-1,-1.0,4
318,55813860,-1,-1,-1.0,4
318,334419428,-1,-1,-1.0,4
318,334419428,-1,-1,-1.0,4
318,934285896,-1,-1,-1.0,2
318,934285896,-1,-1,-1.0,2
318,1245268568,-1,-1,-1.0,4
318,1245268568,-1,-1,-1.0,4
318,567429881,-1,-1,-1.0,4
318,567429881,-1,-1,-1.0,4
318,1329769425,-1,-1,-1.0,4
318,1329769425,-1,-1,-1.0,4
318,1711845919,-1,-1,-1.0,4
318,1711845919,-1,-1,-1.0,4
318,1017797511,-1,-1,-1.0,4
318,1017797511,-1,-1,-1.0,4
318,2002096497,-1,-1,-1.0,4
318,2116536704,-1,-1,-1.0,4
318,2116536704,-1,-1,-1.0,4
318,1358210487,-1,-1,-1.0,4
318,1358210487,-1,-1,-1.0,4
318,2027621010,-1,-1,-1.0,4
318,2027621010,-1,-1,-1.0,4
318,2144293280,-1,-1,-1.0,4
318,2144293280,-1,-1,-1.0,4
318,1641111296,-1,-1,-1.0,2
318,1641111296,-1,-1,-1.0,2
318,1371029595,-1,-1,-1.0,4
318,1371029595,-1,-1,-1.0,4
318,245966765,-1,-1,-1.0,4
318,606359278,-1,-1,-1.0,4
318,606359278,-1,-1,-1.0,4
318,407591799,-1,-1,-1.0,4
318,407591799,-1,-1,-1.0,4
318,1197241786,-1,-1,-1.0,4
318,1197241786,-1,-1,-1.0,4
318,1967476222,-1,-1,-1.0,4
318,1967476222,-1,-1,-1.0,4
318,769235891,-1,-1,-1.0,4
318,769235891,-1,-1,-1.0,4
318,1602097714,-1,-1,-1.0,2
318,2072374391,-1,-1,-1.0,4
318,2072374391,-1,-1,-1.0,4
318,2016638685,-1,-1,-1.0,2
318,2016638685,-1,-1,-1.0,2
318,1559530508,-1,-1,-1.0,4
318,1559530508,-1,-1,-1.0,4
318,2121807836,-1,-1,-1.0,2
318,2121807836,-1,-1,-1.0,2
318,681479673,-1,-1,-1.0,2
318,681479673,-1,-1,-1.0,2
318,325223224,-1,-1,-1.0,4
318,325223224,-1,-1,-1.0,4
318,1157895103,-1,-1,-1.0,4
318,1157895103,-1,-1,-1.0,4
319,407591799,-1,-1,-1.0,2
319,407591799,-1,-1,-1.0,2
319,489771254,-1,-1,-1.0,4
319,489771254,-1,-1,-1.0,4
319,2116536704,-1,-1,-1.0,4
319,2116536704,-1,-1,-1.0,4
319,769235891,-1,-1,-1.0,4
319,769235891,-1,-1,-1.0,4
319,2121807836,-1,-1,-1.0,4
319,2121807836,-1,-1,-1.0,4
319,2016638685,-1,-1,-1.0,4
319,2016638685,-1,-1,-1.0,4
319,567429881,-1,-1,-1.0,4
319,567429881,-1,-1,-1.0,4
319,1029811,-1,-1,-1.0,4
319,1029811,-1,-1,-1.0,4
319,1967476222,-1,-1,-1.0,4
319,1967476222,-1,-1,-1.0,4
319,1017797511,-1,-1,-1.0,4
319,1371029595,-1,-1,-1.0,4
319,1371029595,-1,-1,-1.0,4
319,289178743,-1,-1,-1.0,2
319,289178743,-1,-1,-1.0,2
319,1253851741,-1,-1,-1.0,4
319,1253851741,-1,-1,-1.0,4
319,1245268568,-1,-1,-1.0,4
319,1245268568,-1,-1,-1.0,4
319,358504473,-1,-1,-1.0,2
319,358504473,-1,-1,-1.0,2
319,334419428,-1,-1,-1.0,2
319,334419428,-1,-1,-1.0,2
319,1157895103,-1,-1,-1.0,4
319,1157895103,-1,-1,-1.0,4
319,55813860,-1,-1,-1.0,4
319,55813860,-1,-1,-1.0,4
319,1665312978,-1,-1,-1.0,4
319,1665312978,-1,-1,-1.0,4
319,1559530508,-1,-1,-1.0,4
319,1559530508,-1,-1,-1.0,4
319,1349709834,-1,-1,-1.0,4
319,1349709834,-1,-1,-1.0,4
319,1312786743,-1,-1,-1.0,4
319,1312786743,-1,-1,-1.0,4
319,1656143106,-1,-1,-1.0,4
319,1656143106,-1,-1,-1.0,4
319,594085619,-1,-1,-1.0,4
319,594085619,-1,-1,-1.0,4
319,2002096497,-1,-1,-1.0,4
319,1201743363,-1,-1,-1.0,4
319,1201743363,-1,-1,-1.0,4
319,2027621010,-1,-1,-1.0,2
319,2027621010,-1,-1,-1.0,2
319,547398586,-1,-1,-1.0,4
319,547398586,-1,-1,-1.0,4
319,1602097714,-1,-1,-1.0,4
319,1602097714,-1,-1,-1.0,4
319,1711845919,-1,-1,-1.0,4
319,1711845919,-1,-1,-1.0,4
319,1453441715,-1,-1,-1.0,4
319,1453441715,-1,-1,-1.0,4
319,2072374391,-1,-1,-1.0,4
319,2072374391,-1,-1,-1.0,4
319,2144293280,-1,-1,-1.0,2
319,2144293280,-1,-1,-1.0,2
319,1726772192,-1,-1,-1.0,2
319,1726772192,-1,-1,-1.0,2
319,606359278,-1,-1,-1.0,2
319,606359278,-1,-1,-1.0,2
319,1358210487,-1,-1,-1.0,4
319,1197241786,-1,-1,-1.0,4
319,1197241786,-1,-1,-1.0,4
319,681479673,-1,-1,-1.0,4
319,681479673,-1,-1,-1.0,4
319,1559392137,-1,-1,-1.0,4
319,1559392137,-1,-1,-1.0,4
319,965610220,-1,-1,-1.0,4
319,965610220,-1,-1,-1.0,4
319,325223224,-1,-1,-1.0,4
319,325223224,-1,-1,-1.0,4
319,327770267,-1,-1,-1.0,4
319,327770267,-1,-1,-1.0,4
319,1329769425,-1,-1,-1.0,4
319,1329769425,-1,-1,-1.0,4
319,1641111296,-1,-1,-1.0,4
319,1600338285,-1,-1,-1.0,4
319,1600338285,-1,-1,-1.0,4
319,934285896,-1,-1,-1.0,4
319,934285896,-1,-1,-1.0,4
319,245966765,-1,-1,-1.0,2
319,245966765,-1,-1,-1.0,2
319,471259047,-1,-1,-1.0,2
319,471259047,-1,-1,-1.0,2
319,551966690,-1,-1,-1.0,4
319,551966690,-1,-1,-1.0,4
320,1245268568,-1,-1,-1.0,2
320,1245268568,-1,-1,-1.0,2
320,1711845919,-1,-1,-1.0,4
320,1711845919,-1,-1,-1.0,4
320,1312786743,-1,-1,-1.0,4
320,1312786743,-1,-1,-1.0,4
320,2072374391,-1,-1,-1.0,4
320,2072374391,-1,-1,-1.0,4
320,769235891,-1,-1,-1.0,4
320,769235891,-1,-1,-1.0,4
320,1602097714,-1,-1,-1.0,4
320,1602097714,-1,-1,-1.0,4
320,965610220,-1,-1,-1.0,4
320,965610220,-1,-1,-1.0,4
320,594085619,-1,-1,-1.0,2
320,594085619,-1,-1,-1.0,2
320,1967476222,-1,-1,-1.0,4
320,1967476222,-1,-1,-1.0,4
320,567429881,-1,-1,-1.0,4
320,567429881,-1,-1,-1.0,4
320,1029811,-1,-1,-1.0,4
320,1029811,-1,-1,-1.0,4
320,289178743,-1,-1,-1.0,4
320,289178743,-1,-1,-1.0,4
320,1600338285,-1,-1,-1.0,4
320,1600338285,-1,-1,-1.0,4
320,2121807836,-1,-1,-1.0,4
320,2121807836,-1,-1,-1.0,4
320,681479673,-1,-1,-1.0,4
320,325223224,-1,-1,-1.0,4
320,325223224,-1,-1,-1.0,4
320,1559530508,-1,-1,-1.0,4
320,1559530508,-1,-1,-1.0,4
320,55813860,-1,-1,-1.0,4
320,55813860,-1,-1,-1.0,4
320,1349709834,-1,-1,-1.0,4
320,1349709834,-1,-1,-1.0,4
320,1017797511,-1,-1,-1.0,2
320,1017797511,-1,-1,-1.0,2
320,471259047,-1,-1,-1.0,4
320,1329769425,-1,-1,-1.0,4
320,1329769425,-1,-1,-1.0,4
320,245966765,-1,-1,-1.0,4
320,245966765,-1,-1,-1.0,4
320,2002096497,-1,-1,-1.0,2
320,934285896,-1,-1,-1.0,4
320,934285896,-1,-1,-1.0,4
320,2144293280,-1,-1,-1.0,4
320,2144293280,-1,-1,-1.0,4
320,334419428,-1,-1,-1.0,4
320,1641111296,-1,-1,-1.0,4
320,1641111296,-1,-1,-1.0,4
320,1453441715,-1,-1,-1.0,4
320,1453441715,-1,-1,-1.0,4
320,489771254,-1,-1,-1.0,4
320,489771254,-1,-1,-1.0,4
320,407591799,-1,-1,-1.0,4
320,407591799,-1,-1,-1.0,4
320,327770267,-1,-1,-1.0,4
320,327770267,-1,-1,-1.0,4
320,1559392137,-1,-1,-1.0,4
320,1559392137,-1,-1,-1.0,4
320,1665312978,-1,-1,-1.0,4
320,1665312978,-1,-1,-1.0,4
320,551966690,-1,-1,-1.0,4
320,551966690,-1,-1,-1.0,4
320,1157895103,-1,-1,-1.0,4
320,1157895103,-1,-1,-1.0,4
320,2016638685,-1,-1,-1.0,4
320,2016638685,-1,-1,-1.0,4
320,1371029595,-1,-1,-1.0,2
320,1371029595,-1,-1,-1.0,2
320,1358210487,-1,-1,-1.0,4
320,1358210487,-1,-1,-1.0,4
320,1656143106,-1,-1,-1.0,4
320,1656143106,-1,-1,-1.0,4
320,547398586,-1,-1,-1.0,2
320,1197241786,-1,-1,-1.0,4
320,1197241786,-1,-1,-1.0,4
320,358504473,-1,-1,-1.0,4
320,358504473,-1,-1,-1.0,4
320,606359278,-1,-1,-1.0,4
320,1726772192,-1,-1,-1.0,4
320,2027621010,-1,-1,-1.0,4
320,2027621010,-1,-1,-1.0,4
320,1253851741,-1,-1,-1.0,4
320,1253851741,-1,-1,-1.0,4
320,2116536704,-1,-1,-1.0,4
320,2116536704,-1,-1,-1.0,4
320,1201743363,-1,-1,-1.0,4
320,1201743363,-1,-1,-1.0,4
321,1656143106,-1,-1,-1.0,4
321,1656143106,-1,-1,-1.0,4
321,2121807836,-1,-1,-1.0,4
321,2121807836,-1,-1,-1.0,4
321,1201743363,-1,-1,-1.0,2
321,1201743363,-1,-1,-1.0,2
321,681479673,-1,-1,-1.0,4
321,681479673,-1,-1,-1.0,4
321,551966690,-1,-1,-1.0,4
321,551966690,-1,-1,-1.0,4
321,594085619,-1,-1,-1.0,4
321,594085619,-1,-1,-1.0,4
321,407591799,-1,-1,-1.0,4
321,407591799,-1,-1,-1.0,4
321,2144293280,-1,-1,-1.0,4
321,2144293280,-1,-1,-1.0,4
321,471259047,-1,-1,-1.0,4
321,471259047,-1,-1,-1.0,4
321,1559392137,-1,-1,-1.0,2
321,1559392137,-1,-1,-1.0,2
321,934285896,-1,-1,-1.0,4
321,934285896,-1,-1,-1.0,4
321,1349709834,-1,-1,-1.0,4
321,1349709834,-1,-1,-1.0,4
321,1641111296,-1,-1,-1.0,4
321,1641111296,-1,-1,-1.0,4
321,2002096497,-1,-1,-1.0,4
321,2002096497,-1,-1,-1.0,4
321,1358210487,-1,-1,-1.0,2
321,769235891,-1,-1,-1.0,4
321,769235891,-1,-1,-1.0,4
321,1329769425,-1,-1,-1.0,4
321,1329769425,-1,-1,-1.0,4
321,489771254,-1,-1,-1.0,4
321,489771254,-1,-1,-1.0,4
321,1312786743,-1,-1,-1.0,4
321,1312786743,-1,-1,-1.0,4
321,325223224,-1,-1,-1.0,4
321,325223224,-1,-1,-1.0,4
321,1157895103,-1,-1,-1.0,2
321,1157895103,-1,-1,-1.0,2
321,289178743,-1,-1,-1.0,4
321,289178743,-1,-1,-1.0,4
321,1197241786,-1,-1,-1.0,2
321,1197241786,-1,-1,-1.0,2
321,358504473,-1,-1,-1.0,4
321,358504473,-1,-1,-1.0,4
321,245966765,-1,-1,-1.0,4
321,1711845919,-1,-1,-1.0,4
321,1711845919,-1,-1,-1.0,4
321,1665312978,-1,-1,-1.0,4
321,1665312978,-1,-1,-1.0,4
321,1371029595,-1,-1,-1.0,4
321,2116536704,-1,-1,-1.0,4
321,2116536704,-1,-1,-1.0,4
321,965610220,-1,-1,-1.0,4
321,1453441715,-1,-1,-1.0,4
321,1453441715,-1,-1,-1.0,4
321,334419428,-1,-1,-1.0,4
321,1602097714,-1,-1,-1.0,4
321,1602097714,-1,-1,-1.0,4
321,1017797511,-1,-1,-1.0,4
321,1029811,-1,-1,-1.0,4
321,1559530508,-1,-1,-1.0,2
321,1559530508,-1,-1,-1.0,2
321,1600338285,-1,-1,-1.0,4
321,1600338285,-1,-1,-1.0,4
321,327770267,-1,-1,-1.0,4
321,327770267,-1,-1,-1.0,4
321,1245268568,-1,-1,-1.0,4
321,2027621010,-1,-1,-1.0,4
321,2027621010,-1,-1,-1.0,4
321,547398586,-1,-1,-1.0,4
321,547398586,-1,-1,-1.0,4
321,1253851741,-1,-1,-1.0,4
321,1253851741,-1,-1,-1.0,4
321,2016638685,-1,-1,-1.0,4
321,2016638685,-1,-1,-1.0,4
321,1726772192,-1,-1,-1.0,4
321,1726772192,-1,-1,-1.0,4
321,606359278,-1,-1,-1.0,4
321,2072374391,-1,-1,-1.0,4
321,2072374391,-1,-1,-1.0,4
321,1967476222,-1,-1,-1.0,4
321,1967476222,-1,-1,-1.0,4
321,55813860,-1,-1,-1.0,4
321,55813860,-1,-1,-1.0,4
321,567429881,-1,-1,-1.0,4
322,1711845919,-1,-1,-1.0,4
322,1711845919,-1,-1,-1.0,4
322,1349709834,-1,-1,-1.0,4
322,1349709834,-1,-1,-1.0,4
322,1726772192,-1,-1,-1.0,4
322,1726772192,-1,-1,-1.0,4
322,1329769425,-1,-1,-1.0,4
322,358504473,-1,-1,-1.0,4
322,358504473,-1,-1,-1.0,4
322,567429881,-1,-1,-1.0,2
322,1371029595,-1,-1,-1.0,4
322,1371029595,-1,-1,-1.0,4
322,1157895103,-1,-1,-1.0,4
322,1157895103,-1,-1,-1.0,4
322,407591799,-1,-1,-1.0,4
322,407591799,-1,-1,-1.0,4
322,1358210487,-1,-1,-1.0,4
322,2072374391,-1,-1,-1.0,4
322,1559392137,-1,-1,-1.0,4
322,1559392137,-1,-1,-1.0,4
322,1967476222,-1,-1,-1.0,2
322,1967476222,-1,-1,-1.0,2
322,1641111296,-1,-1,-1.0,4
322,1641111296,-1,-1,-1.0,4
322,2027621010,-1,-1,-1.0,4
322,2027621010,-1,-1,-1.0,4
322,1312786743,-1,-1,-1.0,2
322,1312786743,-1,-1,-1.0,2
322,1411506390,-1,-1,-1.0,2
322,1411506390,-1,-1,-1.0,2
322,2144293280,-1,-1,-1.0,4
322,2144293280,-1,-1,-1.0,4
322,769235891,-1,-1,-1.0,4
322,769235891,-1,-1,-1.0,4
322,681479673,-1,-1,-1.0,4
322,327770267,-1,-1,-1.0,4
322,327770267,-1,-1,-1.0,4
322,55813860,-1,-1,-1.0,4
322,55813860,-1,-1,-1.0,4
322,289178743,-1,-1,-1.0,4
322,289178743,-1,-1,-1.0,4
322,1029811,-1,-1,-1.0,4
322,1029811,-1,-1,-1.0,4
322,1665312978,-1,-1,-1.0,4
322,1665312978,-1,-1,-1.0,4
322,245966765,-1,-1,-1.0,4
322,1017797511,-1,-1,-1.0,4
322,1017797511,-1,-1,-1.0,4
322,934285896,-1,-1,-1.0,4
322,934285896,-1,-1,-1.0,4
322,1197241786,-1,-1,-1.0,4
322,1253851741,-1,-1,-1.0,4
322,1253851741,-1,-1,-1.0,4
322,1453441715,-1,-1,-1.0,4
322,1453441715,-1,-1,-1.0,4
322,334419428,-1,-1,-1.0,4
322,334419428,-1,-1,-1.0,4
322,594085619,-1,-1,-1.0,4
322,594085619,-1,-1,-1.0,4
322,2016638685,-1,-1,-1.0,4
322,2016638685,-1,-1,-1.0,4
322,1245268568,-1,-1,-1.0,4
322,1245268568,-1,-1,-1.0,4
322,2121807836,-1,-1,-1.0,4
322,325223224,-1,-1,-1.0,2
322,325223224,-1,-1,-1.0,2
322,1559530508,-1,-1,-1.0,4
322,1559530508,-1,-1,-1.0,4
322,2002096497,-1,-1,-1.0,4
322,2002096497,-1,-1,-1.0,4
322,1600338285,-1,-1,-1.0,4
322,1600338285,-1,-1,-1.0,4
322,1656143106,-1,-1,-1.0,2
322,1656143106,-1,-1,-1.0,2
322,489771254,-1,-1,-1.0,4
322,489771254,-1,-1,-1.0,4
322,471259047,-1,-1,-1.0,4
322,471259047,-1,-1,-1.0,4
322,606359278,-1,-1,-1.0,4
322,1602097714,-1,-1,-1.0,4
322,1602097714,-1,-1,-1.0,4
322,551966690,-1,-1,-1.0,4
322,551966690,-1,-1,-1.0,4
322,547398586,-1,-1,-1.0,4
322,547398586,-1,-1,-1.0,4
322,1201743363,-1,-1,-1.0,4
322,1201743363,-1,-1,-1.0,4
322,965610220,-1,-1,-1.0,4
322,965610220,-1,-1,-1.0,4
322,2116536704,-1,-1,-1.0,4
322,2116536704,-1,-1,-1.0,4
323,1453441715,-1,-1,-1.0,4
323,1453441715,-1,-1,-1.0,4
323,1349709834,-1,-1,-1.0,4
323,1349709834,-1,-1,-1.0,4
323,245966765,-1,-1,-1.0,4
323,245966765,-1,-1,-1.0,4
323,1559392137,-1,-1,-1.0,4
323,1559392137,-1,-1,-1.0,4
323,1253851741,-1,-1,-1.0,4
323,1253851741,-1,-1,-1.0,4
323,1245268568,-1,-1,-1.0,4
323,1245268568,-1,-1,-1.0,4
323,1559530508,-1,-1,-1.0,4
323,1559530508,-1,-1,-1.0,4
323,594085619,-1,-1,-1.0,4
323,594085619,-1,-1,-1.0,4
323,2002096497,-1,-1,-1.0,4
323,2002096497,-1,-1,-1.0,4
323,1157895103,-1,-1,-1.0,4
323,1157895103,-1,-1,-1.0,4
323,327770267,-1,-1,-1.0,2
323,327770267,-1,-1,-1.0,2
323,325223224,-1,-1,-1.0,4
323,1600338285,-1,-1,-1.0,4
323,1600338285,-1,-1,-1.0,4
323,289178743,-1,-1,-1.0,4
323,289178743,-1,-1,-1.0,4
323,471259047,-1,-1,-1.0,4
323,471259047,-1,-1,-1.0,4
323,2027621010,-1,-1,-1.0,4
323,2027621010,-1,-1,-1.0,4
323,2072374391,-1,-1,-1.0,2
323,2072374391,-1,-1,-1.0,2
323,1602097714,-1,-1,-1.0,4
323,1602097714,-1,-1,-1.0,4
323,547398586,-1,-1,-1.0,4
323,547398586,-1,-1,-1.0,4
323,551966690,-1,-1,-1.0,2
323,551966690,-1,-1,-1.0,2
323,1665312978,-1,-1,-1.0,2
323,1665312978,-1,-1,-1.0,2
323,334419428,-1,-1,-1.0,4
323,334419428,-1,-1,-1.0,4
323,489771254,-1,-1,-1.0,4
323,489771254,-1,-1,-1.0,4
323,1201743363,-1,-1,-1.0,4
323,1201743363,-1,-1,-1.0,4
323,55813860,-1,-1,-1.0,2
323,55813860,-1,-1,-1.0,2
323,1641111296,-1,-1,-1.0,4
323,1641111296,-1,-1,-1.0,4
323,2121807836,-1,-1,-1.0,4
323,681479673,-1,-1,-1.0,4
323,681479673,-1,-1,-1.0,4
323,567429881,-1,-1,-1.0,4
323,567429881,-1,-1,-1.0,4
323,1312786743,-1,-1,-1.0,4
323,1726772192,-1,-1,-1.0,4
323,1726772192,-1,-1,-1.0,4
323,934285896,-1,-1,-1.0,4
323,934285896,-1,-1,-1.0,4
323,965610220,-1,-1,-1.0,2
323,965610220,-1,-1,-1.0,2
323,1371029595,-1,-1,-1.0,4
323,1371029595,-1,-1,-1.0,4
323,2116536704,-1,-1,-1.0,2
323,2116536704,-1,-1,-1.0,2
323,1358210487,-1,-1,-1.0,4
323,1358210487,-1,-1,-1.0,4
323,358504473,-1,-1,-1.0,4
323,358504473,-1,-1,-1.0,4
323,1656143106,-1,-1,-1.0,4
323,1656143106,-1,-1,-1.0,4
323,1029811,-1,-1,-1.0,2
323,2144293280,-1,-1,-1.0,4
323,2144293280,-1,-1,-1.0,4
323,1411506390,-1,-1,-1.0,4
323,1411506390,-1,-1,-1.0,4
323,606359278,-1,-1,-1.0,4
323,1711845919,-1,-1,-1.0,2
323,1711845919,-1,-1,-1.0,2
323,769235891,-1,-1,-1.0,2
323,769235891,-1,-1,-1.0,2
323,1329769425,-1,-1,-1.0,2
323,1329769425,-1,-1,-1.0,2
323,1197241786,-1,-1,-1.0,4
323,1197241786,-1,-1,-1.0,4
323,2016638685,-1,-1,-1.0,4
323,2016638685,-1,-1,-1.0,4
323,1017797511,-1,-1,-1.0,4
323,1967476222,-1,-1,-1.0,4
323,1967476222,-1,-1,-1.0,4
323,407591799,-1,-1,-1.0,4
323,407591799,-1,-1,-1.0,4
324,681479673,-1,-1,-1.0,2
324,681479673,-1,-1,-1.0,2
324,1157895103,-1,-1,-1.0,4
324,1157895103,-1,-1,-1.0,4
324,1371029595,-1,-1,-1.0,4
324,1371029595,-1,-1,-1.0,4
324,245966765,-1,-1,-1.0,4
324,245966765,-1,-1,-1.0,4
324,1201743363,-1,-1,-1.0,4
324,1201743363,-1,-1,-1.0,4
324,289178743,-1,-1,-1.0,4
324,289178743,-1,-1,-1.0,4
324,2144293280,-1,-1,-1.0,4
324,2144293280,-1,-1,-1.0,4
324,334419428,-1,-1,-1.0,4
324,334419428,-1,-1,-1.0,4
324,1656143106,-1,-1,-1.0,4
324,1656143106,-1,-1,-1.0,4
324,55813860,-1,-1,-1.0,4
324,55813860,-1,-1,-1.0,4
324,1711845919,-1,-1,-1.0,4
324,1711845919,-1,-1,-1.0,4
324,1559530508,-1,-1,-1.0,4
