TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,UnManned,Level,Flag
414,1,48.0136559,-102.9151608,999,-1,1,-1,true,1,-1
415,1,48.0136559,-102.9149195,999,-1,1,-1,true,1,-1
415,1,48.0136559,-102.9149195,999,-1,1,-1,true,1,-1
416,1,48.0136559,-102.9146782,999,-1,1,-1,true,1,-1
416,1,48.0136559,-102.9146782,999,-1,1,-1,true,1,-1
417,1,48.0136559,-102.914437,999,-1,1,-1,true,1,-1
417,1,48.0136559,-102.914437,999,-1,1,-1,true,1,-1
418,1,48.0136559,-102.9141957,999,-1,1,-1,true,1,-1
418,1,48.0136559,-102.9141957,999,-1,1,-1,true,1,-1
419,1,48.0136559,-102.9139544,999,-1,1,-1,true,1,-1
419,1,48.0136559,-102.9139544,999,-1,1,-1,true,1,-1
420,1,48.0136559,-102.9137132,999,-1,1,-1,true,1,-1
420,1,48.0136559,-102.9137132,999,-1,1,-1,true,1,-1
421,1,48.0136559,-102.9134719,999,-1,1,-1,true,1,-1
421,1,48.0136559,-102.9134719,999,-1,1,-1,true,1,-1
422,1,48.0136559,-102.9132306,999,-1,1,-1,true,1,-1
422,1,48.0136559,-102.9132306,999,-1,1,-1,true,1,-1
423,1,48.0136559,-102.9129893,999,-1,1,-1,true,1,-1
423,1,48.0136559,-102.9129893,999,-1,1,-1,true,1,-1
424,1,48.0136559,-102.9127481,999,-1,1,-1,true,1,-1
424,1,48.0136559,-102.9127481,999,-1,1,-1,true,1,-1
425,1,48.0136559,-102.9125068,999,-1,1,-1,true,1,-1
425,1,48.0136559,-102.9125068,999,-1,1,-1,true,1,-1
426,1,48.0136559,-102.9122655,999,-1,1,-1,true,1,-1
426,1,48.0136559,-102.9122655,999,-1,1,-1,true,1,-1
427,1,48.0136559,-102.9120243,999,-1,1,-1,true,1,-1
427,1,48.0136559,-102.9120243,999,-1,1,-1,true,1,-1
428,1,48.0136559,-102.911783,999,-1,1,-1,true,1,-1
428,1,48.0136559,-102.911783,999,-1,1,-1,true,1,-1
429,1,48.0136559,-102.9115417,999,-1,1,-1,true,1,-1
429,1,48.0136559,-102.9115417,999,-1,1,-1,true,1,-1
430,1,48.0136559,-102.9113005,999,-1,1,-1,true,1,-1
430,1,48.0136559,-102.9113005,999,-1,1,-1,true,1,-1
431,1,48.0136559,-102.9110592,999,-1,1,-1,true,1,-1
431,1,48.0136559,-102.9110592,999,-1,1,-1,true,1,-1
432,1,48.0136559,-102.9108179,999,-1,1,-1,true,1,-1
432,1,48.0136559,-102.9108179,999,-1,1,-1,true,1,-1
433,1,48.0136559,-102.9105767,999,-1,1,-1,true,1,-1
433,1,48.0136559,-102.9105767,999,-1,1,-1,true,1,-1
434,1,48.0136559,-102.9103354,999,-1,1,-1,true,1,-1
434,1,48.0136559,-102.9103354,999,-1,1,-1,true,1,-1
435,1,48.0136559,-102.9100941,999,-1,1,-1,true,1,-1
435,1,48.0136559,-102.9100941,999,-1,1,-1,true,1,-1
436,1,48.0136559,-102.9098529,999,-1,1,-1,true,1,-1
436,1,48.0136559,-102.9098529,999,-1,1,-1,true,1,-1
437,1,48.0136559,-102.9096116,999,-1,1,-1,true,1,-1
437,1,48.0136559,-102.9096116,999,-1,1,-1,true,1,-1
438,1,48.0136559,-102.9093703,999,-1,1,-1,true,1,-1
438,1,48.0136559,-102.9093703,999,-1,1,-1,true,1,-1
439,1,48.0136559,-102.9091291,999,-1,1,-1,true,1,-1
439,1,48.0136559,-102.9091291,999,-1,1,-1,true,1,-1
440,1,48.0136559,-102.9088878,999,-1,1,-1,true,1,-1
440,1,48.0136559,-102.9088878,999,-1,1,-1,true,1,-1
441,1,48.0136559,-102.9086465,999,-1,1,-1,true,1,-1
441,1,48.0136559,-102.9086465,999,-1,1,-1,true,1,-1
442,1,48.0136559,-102.9084052,999,-1,1,-1,true,1,-1
442,1,48.0136559,-102.9084052,999,-1,1,-1,true,1,-1
443,1,48.0136559,-102.908164,999,-1,1,-1,true,1,-1
443,1,48.0136559,-102.908164,999,-1,1,-1,true,1,-1
444,1,48.0136559,-102.9079227,999,-1,1,-1,true,1,-1
444,1,48.0136559,-102.9079227,999,-1,1,-1,true,1,-1
445,1,48.0136559,-102.9076814,999,-1,1,-1,true,1,-1
445,1,48.0136559,-102.9076814,999,-1,1,-1,true,1,-1
446,1,48.0136559,-102.9074402,999,-1,1,-1,true,1,-1
446,1,48.0136559,-102.9074402,999,-1,1,-1,true,1,-1
447,1,48.0136559,-102.9071989,999,-1,1,-1,true,1,-1
447,1,48.0136559,-102.9071989,999,-1,1,-1,true,1,-1
448,1,48.0136559,-102.9069576,999,-1,1,-1,true,1,-1
448,1,48.0136559,-102.9069576,999,-1,1,-1,true,1,-1
449,1,48.0136559,-102.9067164,999,-1,1,-1,true,1,-1
449,1,48.0136559,-102.9067164,999,-1,1,-1,true,1,-1
450,1,48.0136559,-102.9064751,999,-1,1,-1,true,1,-1
450,1,48.0136559,-102.9064751,999,-1,1,-1,true,1,-1
451,1,48.0136559,-102.9062338,999,-1,1,-1,true,1,-1
451,1,48.0136559,-102.9062338,999,-1,1,-1,true,1,-1
452,1,48.0136559,-102.9059926,999,-1,1,-1,true,1,-1
452,1,48.0136559,-102.9059926,999,-1,1,-1,true,1,-1
453,1,48.0136559,-102.9057513,999,-1,1,-1,true,1,-1
453,1,48.0136559,-102.9057513,999,-1,1,-1,true,1,-1
454,1,48.0136559,-102.90551,999,-1,1,-1,true,1,-1
454,1,48.0136559,-102.90551,999,-1,1,-1,true,1,-1
455,1,48.0136559,-102.9052688,999,-1,1,-1,true,1,-1
455,1,48.0136559,-102.9052688,999,-1,1,-1,true,1,-1
456,1,48.0136559,-102.9050275,999,-1,1,-1,true,1,-1
456,1,48.0136559,-102.9050275,999,-1,1,-1,true,1,-1
457,1,48.0136559,-102.9047862,999,-1,1,-1,true,1,-1
457,1,48.0136559,-102.9047862,999,-1,1,-1,true,1,-1
458,1,48.0136559,-102.9045449,999,-1,1,-1,true,1,-1
458,1,48.0136559,-102.9045449,999,-1,1,-1,true,1,-1
459,1,48.0136559,-102.9043037,999,-1,1,-1,true,1,-1
459,1,48.0136559,-102.9043037,999,-1,1,-1,true,1,-1
460,1,48.0136559,-102.9040624,999,-1,1,-1,true,1,-1
460,1,48.0136559,-102.9040624,999,-1,1,-1,true,1,-1
461,1,48.0136559,-102.9038211,999,-1,1,-1,true,1,-1
461,1,48.0136559,-102.9038211,999,-1,1,-1,true,1,-1
462,1,48.0136559,-102.9035799,999,-1,1,-1,true,1,-1
462,1,48.0136559,-102.9035799,999,-1,1,-1,true,1,-1
463,1,48.0136559,-102.9033386,999,-1,1,-1,true,1,-1
463,1,48.0136559,-102.9033386,999,-1,1,-1,true,1,-1
464,1,48.0136559,-102.9030973,999,-1,1,-1,true,1,-1
464,1,48.0136559,-102.9030973,999,-1,1,-1,true,1,-1
465,1,48.0136559,-102.9028561,999,-1,1,-1,true,1,-1
465,1,48.0136559,-102.9028561,999,-1,1,-1,true,1,-1
466,1,48.0136559,-102.9026148,999,-1,1,-1,true,1,-1
466,1,48.0136559,-102.9026148,999,-1,1,-1,true,1,-1
467,1,48.0136559,-102.9023735,999,-1,1,-1,true,1,-1
467,1,48.0136559,-102.9023735,999,-1,1,-1,true,1,-1
468,1,48.0136559,-102.9021323,999,-1,1,-1,true,1,-1
468,1,48.0136559,-102.9021323,999,-1,1,-1,true,1,-1
469,1,48.0136559,-102.901891,999,-1,1,-1,true,1,-1
469,1,48.0136559,-102.901891,999,-1,1,-1,true,1,-1
470,1,48.0136559,-102.9016497,999,-1,1,-1,true,1,-1
470,1,48.0136559,-102.9016497,999,-1,1,-1,true,1,-1
471,1,48.0136559,-102.9014085,999,-1,1,-1,true,1,-1
471,1,48.0136559,-102.9014085,999,-1,1,-1,true,1,-1
472,1,48.0136559,-102.9011672,999,-1,1,-1,true,1,-1
472,1,48.0136559,-102.9011672,999,-1,1,-1,true,1,-1
473,1,48.0136559,-102.9009259,999,-1,1,-1,true,1,-1
473,1,48.0136559,-102.9009259,999,-1,1,-1,true,1,-1
474,1,48.0136559,-102.9006847,999,-1,1,-1,true,1,-1
474,1,48.0136559,-102.9006847,999,-1,1,-1,true,1,-1
475,1,48.0136559,-102.9004434,999,-1,1,-1,true,1,-1
475,1,48.0136559,-102.9004434,999,-1,1,-1,true,1,-1
476,1,48.0136559,-102.9002021,999,-1,1,-1,true,1,-1
476,1,48.0136559,-102.9002021,999,-1,1,-1,true,1,-1
477,1,48.0136559,-102.8999608,999,-1,1,-1,true,1,-1
477,1,48.0136559,-102.8999608,999,-1,1,-1,true,1,-1
478,1,48.0136559,-102.8997196,999,-1,1,-1,true,1,-1
478,1,48.0136559,-102.8997196,999,-1,1,-1,true,1,-1
479,1,48.0136559,-102.8994783,999,-1,1,-1,true,1,-1
479,1,48.0136559,-102.8994783,999,-1,1,-1,true,1,-1
480,1,48.0136559,-102.899237,999,-1,1,-1,true,1,-1
480,1,48.0136559,-102.899237,999,-1,1,-1,true,1,-1
481,1,48.0136559,-102.8989958,999,-1,1,-1,true,1,-1
481,1,48.0136559,-102.8989958,999,-1,1,-1,true,1,-1
482,1,48.0136559,-102.8987545,999,-1,1,-1,true,1,-1
482,1,48.0136559,-102.8987545,999,-1,1,-1,true,1,-1
483,1,48.0136559,-102.8985132,999,-1,1,-1,true,1,-1
483,1,48.0136559,-102.8985132,999,-1,1,-1,true,1,-1
484,1,48.0136559,-102.898272,999,-1,1,-1,true,1,-1
484,1,48.0136559,-102.898272,999,-1,1,-1,true,1,-1
485,1,48.0136559,-102.8980307,999,-1,1,-1,true,1,-1
485,1,48.0136559,-102.8980307,999,-1,1,-1,true,1,-1
486,1,48.0136559,-102.8977894,999,-1,1,-1,true,1,-1
486,1,48.0136559,-102.8977894,999,-1,1,-1,true,1,-1
487,1,48.0136559,-102.8975482,999,-1,1,-1,true,1,-1
487,1,48.0136559,-102.8975482,999,-1,1,-1,true,1,-1
488,1,48.0136559,-102.8973069,999,-1,1,-1,true,1,-1
488,1,48.0136559,-102.8973069,999,-1,1,-1,true,1,-1
489,1,48.0136559,-102.8970656,999,-1,1,-1,true,1,-1
489,1,48.0136559,-102.8970656,999,-1,1,-1,true,1,-1
490,1,48.0136559,-102.8968244,999,-1,1,-1,true,1,-1
490,1,48.0136559,-102.8968244,999,-1,1,-1,true,1,-1
491,1,48.0136559,-102.8965831,999,-1,1,-1,true,1,-1
491,1,48.0136559,-102.8965831,999,-1,1,-1,true,1,-1
492,1,48.0136559,-102.8963418,999,-1,1,-1,true,1,-1
492,1,48.0136559,-102.8963418,999,-1,1,-1,true,1,-1
493,1,48.0136559,-102.8961005,999,-1,1,-1,true,1,-1
493,1,48.0136559,-102.8961005,999,-1,1,-1,true,1,-1
494,1,48.0136558,-102.8958593,999,-1,1,-1,true,1,-1
494,1,48.0136558,-102.8958593,999,-1,1,-1,true,1,-1
495,1,48.0136558,-102.895618,999,-1,1,-1,true,1,-1
495,1,48.0136558,-102.895618,999,-1,1,-1,true,1,-1
496,1,48.0136558,-102.8953767,999,-1,1,-1,true,1,-1
496,1,48.0136558,-102.8953767,999,-1,1,-1,true,1,-1
497,1,48.0136558,-102.8951355,999,-1,1,-1,true,1,-1
497,1,48.0136558,-102.8951355,999,-1,1,-1,true,1,-1
498,1,48.0136558,-102.8948942,999,-1,1,-1,true,1,-1
498,1,48.0136558,-102.8948942,999,-1,1,-1,true,1,-1
499,1,48.0136558,-102.8946529,999,-1,1,-1,true,1,-1
499,1,48.0136558,-102.8946529,999,-1,1,-1,true,1,-1
